season,week,celebrity_name,vote_mean,vote_std,vote_ci_lower,vote_ci_upper,vote_ci_width,coefficient_of_variation,relative_ci_width
20,6,Willow Shields,626404.0321869293,15751.397575947954,594794.9400977113,656008.5252362089,61213.58513849764,0.025145747419530465,0.09772220802089361
20,7,Chris Soules,476390.696894713,18916.556045606547,436947.96988236054,510506.27463788085,73558.30475552031,0.039708071901721646,0.15440751726471563
20,7,Nastia Liukin,720910.328469105,9521.704414436972,703286.9320014586,740120.4277190975,36833.49571763887,0.013207890133377429,0.051093033714549416
20,7,Noah Galloway,635847.8119762006,10426.366864417707,615483.3665052962,656617.2068891168,41133.840383820585,0.016397582358603696,0.06469132960602246
20,7,Riker Lynch,678138.6667249451,9698.30432040245,661343.4192066675,698600.8317294023,37257.41252273484,0.014301358698863443,0.05494069922700124
20,7,Robert Herjavec,496030.5067453482,15396.70821732973,464943.6094624672,525129.0801633119,60185.470700844715,0.03103984131611905,0.12133421207446558
20,7,Rumer Willis,672635.1858550244,8494.372602583724,657002.6622286255,690330.152892836,33327.49066421052,0.012628498748227168,0.04954764687465178
20,7,Willow Shields,714654.6463940816,17172.168894522478,680632.3599164587,746188.9478015365,65556.58788507781,0.024028625548252906,0.09173184308792415
20,8,Chris Soules,604595.2551157133,18877.14830488317,564733.8117019202,638630.3026883902,73896.49098647002,0.031222786062504372,0.12222472862829031
20,8,Nastia Liukin,807803.9478898116,14094.996672388275,782588.3545555715,837175.5445193148,54587.18996374332,0.017448536503452322,0.06757479968541734
20,8,Noah Galloway,655562.099501754,9786.775125075641,635179.9829262338,673195.2574768247,38015.2745505909,0.014928829980430337,0.057988822995538626
20,8,Riker Lynch,846173.1652680712,14187.423178684072,821046.7653353694,874191.5678613088,53144.80252593942,0.016766571856706703,0.06280605992640162
20,8,Robert Herjavec,579692.2972862052,19081.52654191719,542648.2231236146,614094.0991108109,71445.87598719634,0.032916646695576625,0.1232479305342954
20,8,Rumer Willis,820879.1171983032,20732.473110776245,780980.3330662763,863210.6193783003,82230.28631202399,0.025256426526645108,0.10017344160572582
20,9,Nastia Liukin,1099268.4243473392,16816.961312700958,1066605.5639916812,1131722.4876393701,65116.923647688935,0.015298321083574809,0.05923659972890638
20,9,Noah Galloway,864766.053800021,27116.890035112352,808499.3251581197,912915.8287687789,104416.50361065927,0.03135748670516522,0.12074537749466958
20,9,Riker Lynch,1110371.4968548873,15108.847958053142,1079926.177093735,1139716.326017844,59790.14892410906,0.013607020714102221,0.053846977424640195
20,9,Rumer Willis,1080495.9856438069,17793.295984425997,1049700.05037571,1117969.9596959203,68269.90932021034,0.016467711329648273,0.06318386206639365
20,10,Noah Galloway,530947.6114661907,227087.67845784704,63378.056086908895,897892.9813796469,834514.925292738,0.42770260860719095,1.5717462651131593
20,10,Riker Lynch,1826799.8940072963,139216.56606455095,1621257.91502576,2187175.702088637,565917.7870628769,0.07620789037772678,0.30978641334463347
20,10,Rumer Willis,1717252.4939359091,175579.2658716606,1420106.3115968693,2113055.67378667,692949.3621898007,0.10224429225852301,0.4035221172406478
21,1,Alek Skarlatos,405641.4234992839,3691.649697173155,398697.3697420216,413085.964958434,14388.595216412388,0.009100770984696221,0.035471217639186176
21,1,Alexa PenaVega,405641.4234992839,3691.649697173155,398697.3697420216,413085.964958434,14388.595216412388,0.009100770984696221,0.035471217639186176
21,1,Andy Grammer,381636.10550286295,3264.03965745549,375347.7468151588,388242.30020575464,12894.55339059583,0.008552753815456289,0.033787561513880654
21,1,Bindi Irwin,427785.87835201266,6199.745525011083,416464.4135884521,439618.3839072374,23153.970318785287,0.01449263717842853,0.054125139445890154
21,1,Carlos PenaVega,421024.6811156671,4833.553669476439,411848.51227695204,431001.841516351,19153.32923939894,0.011480452064396976,0.04549217682118971
21,1,Chaka Khan,307711.98886239174,6494.162614408969,295844.8477762329,319914.36692133377,24069.519145100843,0.02110467856133206,0.07822093391318818
21,1,Gary Busey,340099.8088736622,4755.909695494233,331320.6614377695,349298.92553141306,17978.26409364358,0.013983864652099595,0.05286172948224741
21,1,Hayes Grier,381636.10550286295,3264.03965745549,375347.7468151588,388242.30020575464,12894.55339059583,0.008552753815456289,0.033787561513880654
21,1,Kim Zolciak-Biermann,288782.99577288056,7290.791062391042,275371.5450474667,302309.0665383919,26937.521490925224,0.02524660789974295,0.09327945857349164
21,1,Nick Carter,427785.87835201266,6199.745525011083,416464.4135884521,439618.3839072374,23153.970318785287,0.01449263717842853,0.054125139445890154
21,1,Paula Deen,340099.8088736622,4755.909695494233,331320.6614377695,349298.92553141306,17978.26409364358,0.013983864652099595,0.05286172948224741
21,1,Tamar Braxton,421024.6811156671,4833.553669476439,411848.51227695204,431001.841516351,19153.32923939894,0.011480452064396976,0.04549217682118971
21,1,Victor Espinoza,340099.8088736622,4755.909695494233,331320.6614377695,349298.92553141306,17978.26409364358,0.013983864652099595,0.05286172948224741
21,2,Alek Skarlatos,405904.667877167,4471.829001143444,396656.8633751513,415114.99229081103,18458.128915659734,0.011016944014294233,0.04547404939241903
21,2,Alexa PenaVega,411561.9642561943,4081.1445764958457,403743.0045247632,420196.47577946633,16453.471254703123,0.009916233595277922,0.039978114314910204
21,2,Andy Grammer,377987.132132275,4319.409837362832,369883.85551149986,386281.0852758809,16397.229764381016,0.011427399163025669,0.04338039147492163
21,2,Bindi Irwin,420060.1501321325,6371.772265204024,408077.44817061763,432834.3530012262,24756.904830608575,0.015168713964416151,0.05893657092400014
21,2,Carlos PenaVega,394266.4297522128,5140.192845652565,384425.02290451596,404382.74833499966,19957.725430483697,0.013037358643197331,0.05061989539161795
21,2,Chaka Khan,273884.90435919,8549.904728435824,257009.70327975907,289839.3386424761,32829.63536271706,0.031217144838413355,0.11986653824360541
21,2,Gary Busey,322029.6902027699,6205.886233802927,309035.84636715875,333372.1728967074,24336.32652954862,0.019271161705292812,0.07557168568595324
21,2,Hayes Grier,407906.3260063177,5217.16691689399,398295.0591914275,418464.7560512725,20169.69685984502,0.012790110337276764,0.04944688418372955
21,2,Kim Zolciak-Biermann,342388.1584309765,8019.436523233636,326835.8598406185,357749.97708046786,30914.11723984935,0.023422061557220323,0.09028967993962168
21,2,Nick Carter,411756.7204491326,7088.4782183219995,398294.2010710138,425352.09687370074,27057.895802686922,0.01721520953098249,0.06571330705464366
21,2,Paula Deen,345325.87750298943,6688.1501247136075,330771.3598400128,357571.1039869792,26799.744146966375,0.019367648243088037,0.0776071122753735
21,2,Tamar Braxton,429514.41310694086,5590.595510856643,418823.72305597103,440965.67147165316,22141.948415682127,0.013016083605708226,0.05155111851897088
21,2,Victor Espinoza,346384.15398651635,7535.523071991593,330775.751117427,360207.06380591454,29431.312688487524,0.021754814662465555,0.08496726062599616
21,3,Alek Skarlatos,500704.4226836608,4973.280779509563,491511.64270353504,510457.3925370517,18945.74983351666,0.009932568106456739,0.03783819150622195
21,3,Alexa PenaVega,518753.4662106248,7798.683011692292,505608.253489521,533990.8746089237,28382.6211194027,0.015033505354016976,0.05471312091026831
21,3,Andy Grammer,423195.3117732456,6815.471032922534,409139.4334827926,435740.4822482884,26601.048765495827,0.016104788600716742,0.06285761686261088
21,3,Bindi Irwin,495449.203191902,8045.287512646497,480145.1760286752,511942.9476901063,31797.771661431063,0.01623837007066559,0.06417968069496491
21,3,Carlos PenaVega,478860.96780774737,5553.419958422573,468665.85302381235,489400.87497257354,20735.02194876119,0.011597144749229496,0.04330071428391271
21,3,Gary Busey,376136.8095528172,7654.9067576376365,360274.36884148285,390511.4490943883,30237.080252905434,0.020351389609377577,0.08038851685070067
21,3,Hayes Grier,471405.45619280374,4959.65366866543,461553.3246751649,481187.6742070361,19634.34953187121,0.010520993347681879,0.04165066244765908
21,3,Nick Carter,521289.12179335376,7807.621336023631,507328.44481475814,537058.6305454819,29730.18573072378,0.014977525924891025,0.05703204706909123
21,3,Paula Deen,355010.7937425559,12506.802366695325,331421.17284580506,377901.4661735942,46480.29332778911,0.03522935805654663,0.13092642293432732
21,3,Tamar Braxton,507723.8587644844,4258.011564239024,499784.0196883907,516268.1211856585,16484.10149726778,0.008386471288941669,0.032466667092188366
21,4,Alek Skarlatos,478377.30465531256,4179.363045180485,470683.5965875455,486706.11009994714,16022.513512401667,0.008736541229086653,0.03349346500446221
21,4,Alexa PenaVega,449690.38924785674,9679.886050374418,428768.9782910385,467585.65977391147,38816.681482872984,0.021525668063675552,0.08631868149950235
21,4,Andy Grammer,443118.7233721864,6931.537676673931,430198.163099843,456432.05443388666,26233.89133404364,0.015642619711313713,0.05920285004975776
21,4,Bindi Irwin,535276.3768731079,6297.957890941304,523528.4240336797,547459.3128607067,23930.888827026996,0.01176580578379287,0.04470753775240866
21,4,Carlos PenaVega,493360.5422610459,5535.115958861474,482178.0397206747,504613.67874522565,22435.63902455097,0.011219210870602507,0.04547513857052612
21,4,Gary Busey,340674.9670975252,9975.373415408254,320016.5211099628,359913.37067257205,39896.84956260928,0.029281204605070377,0.11711118636782017
21,4,Hayes Grier,510260.12584912387,10609.97456132641,490553.049856718,530982.7342989015,40429.68444218353,0.020793266069282508,0.07923347797342481
21,4,Nick Carter,519103.60934334743,6799.958252340802,505491.62164599134,531961.1505923796,26469.52894638828,0.01309942394918535,0.0509908397282607
21,4,Paula Deen,363868.2614710461,8603.143421264449,346149.38313970075,380361.00719557295,34211.624055872206,0.02364356645584771,0.09402200652940024
21,4,Tamar Braxton,514799.111543514,5054.11393610344,505169.0199996928,524949.2423761787,19780.222376485937,0.009817643082074813,0.038423186701273065
21,5,Alek Skarlatos,473289.50907726504,5461.796508299604,462221.0173889295,483217.32558036817,20996.30819143867,0.011540075162342041,0.04436250495468092
21,5,Alexa PenaVega,557499.7155184029,13338.428936655933,530547.5599989335,582817.0523133319,52269.492314398405,0.02392544527893241,0.09375698472921105
21,5,Andy Grammer,498075.9041472383,8643.276970090168,480778.27613067423,515043.4413345383,34265.165203864046,0.017353332891878046,0.06879506701399227
21,5,Bindi Irwin,558214.5318667659,5316.9773662332245,548284.2623875027,568291.5143002719,20007.251912769163,0.009524971247975814,0.03584151033449712
21,5,Carlos PenaVega,568277.0730999673,7966.666687589435,553664.4200005124,583974.9854805497,30310.56548003736,0.014018983106481924,0.053337653258985755
21,5,Hayes Grier,505655.13448986894,10642.778703063219,483980.0140240293,528416.9751865898,44436.961162560445,0.021047504469227242,0.08787997615685392
21,5,Nick Carter,546705.429086582,8921.139753402878,530348.2999599228,565528.0678176626,35179.76785773982,0.016318001027185763,0.06434867112352817
21,5,Paula Deen,374389.0291676152,12313.984914061428,352164.8276598551,399721.16850038077,47556.34084052569,0.03289088075427663,0.12702386324262338
21,5,Tamar Braxton,486276.02643092314,9110.198597487883,467098.86430874956,503775.1875386007,36676.32322985114,0.018734624168814565,0.07542284882732363
21,6,Alek Skarlatos,459823.598431265,7956.210445036056,443803.80008039885,475197.67442014,31393.87433974113,0.017302744948670484,0.06827373463833637
21,6,Alexa PenaVega,468391.79284937406,14581.705096005937,440712.5195293705,496166.1359782123,55453.616448841814,0.031131427404611115,0.11839152029436743
21,6,Andy Grammer,546916.8500523089,10617.526700450493,525185.3943400102,567504.5245289956,42319.13018898538,0.019413420338822984,0.07737763095969313
21,6,Bindi Irwin,575517.7773547322,9025.907596664243,559311.1701513844,592847.381427914,33536.21127652959,0.015683108240635527,0.058271373354743236
21,6,Carlos PenaVega,560053.008570798,9589.790449309394,542451.5567744403,578965.94008915,36514.383314709645,0.017123004970157427,0.06519808438828117
21,6,Hayes Grier,505293.74860861176,10382.524229634899,485439.7499317612,526449.9125101676,41010.162578406394,0.020547501840710383,0.08116103294634636
21,6,Nick Carter,569807.1198478683,9026.651053867889,552534.3263035718,588902.9993213953,36368.67301782349,0.01584159049518001,0.06382628744185136
21,6,Paula Deen,333943.52573629183,16757.404921309295,299654.6144352819,367488.68962911353,67834.07519383164,0.05018035574836167,0.20313037973791645
21,6,Tamar Braxton,548634.9314331519,9378.774783650975,530233.9181148662,567013.9544012914,36780.036286425195,0.017094745970971274,0.06703918066308294
21,7,Alek Skarlatos,474506.53320812597,14280.083940156308,446835.4894379184,502469.7396165176,55634.250178599206,0.030094599211540972,0.11724654200745674
21,7,Alexa PenaVega,528156.8944841174,9462.33572203149,508707.3744330991,546510.9566801464,37803.58224704728,0.01791576673684043,0.07157642481212388
21,7,Andy Grammer,580756.2159164846,12032.711774174946,558476.3481996799,606533.5572588203,48057.20905914041,0.020719040871885055,0.08274936667410764
21,7,Bindi Irwin,612702.9669280689,8401.508709540976,596209.4796401636,629193.606727026,32984.127086862456,0.013712205037399974,0.05383379690853493
21,7,Carlos PenaVega,605305.2254146464,11150.068324912776,583815.9754534423,628874.5843083085,45058.60885486624,0.018420571732673797,0.07443948435105639
21,7,Hayes Grier,583582.3278757975,20105.09005731879,545225.8501138946,622702.5144334809,77476.66431958636,0.0344511632668865,0.13276047032060836
21,7,Nick Carter,565882.7959706316,10771.55096893768,544437.0884016363,586474.0352722756,42036.94687063922,0.01903495042725544,0.07428560678989235
21,7,Tamar Braxton,537342.3342528907,12452.51100918728,511727.51889014896,561365.4692737322,49637.9503835832,0.02317426008598594,0.0923767721607097
21,8,Alek Skarlatos,503979.0480184593,18792.67014017568,462681.3793707093,539564.5444399694,76883.16506926005,0.0372885940676791,0.15255230425064029
21,8,Alexa PenaVega,606058.5408027493,10499.409434760535,586400.3790506232,626904.5001997618,40504.121149138664,0.01732408460221291,0.06683202763793956
21,8,Andy Grammer,568503.9357294256,11936.83931676849,545005.8700404714,590346.7394456229,45340.86940515146,0.020996933471450447,0.07975471506098955
21,8,Bindi Irwin,687024.9531711777,10158.59009568984,669061.864571753,707968.5182543652,38906.65368261223,0.014786348077751331,0.056630626737830196
21,8,Carlos PenaVega,676768.3593650615,14414.437797165512,650003.3543399813,704320.753456271,54317.399116289685,0.021298923919388046,0.08025995654886972
21,8,Nick Carter,714144.7546678481,16454.83591453521,684234.9162915032,745988.1976762634,61753.281384760165,0.023041317333750394,0.08647165855538894
21,8,Tamar Braxton,651608.6434609458,9000.008240352441,634233.5193443978,670998.7663284208,36765.24698402302,0.013811984126775718,0.05642228253564679
21,9,Alek Skarlatos,551163.67838801,27802.475446702065,491441.6548519593,602695.8300084003,111254.17515644094,0.05044322863947792,0.20185324163926466
21,9,Alexa PenaVega,744565.0234026818,23322.235870907814,701439.8274472748,788975.5178828458,87535.69043557101,0.03132330305327073,0.11756621340541971
21,9,Bindi Irwin,822656.610678062,15167.772643829094,793257.3172772292,854756.0733592442,61498.756082014996,0.018437550305864914,0.0747562899073109
21,9,Carlos PenaVega,762747.0473263079,15931.213587953709,731769.0911043744,797733.66651901,65964.57541463559,0.020886627675319257,0.08648289842073363
21,9,Nick Carter,778905.3581544909,18272.531654731865,747625.3006604334,815360.4233499949,67735.12268956157,0.023459245033345406,0.08696194214153388
21,9,Tamar Braxton,667903.4584298994,11798.115818477007,645202.6339131653,690853.4846114453,45650.85069828003,0.017664402945617164,0.06834947494596837
21,10,Alek Skarlatos,807294.6767542135,38736.71493516338,728083.1140114362,878038.6024708586,149955.48845942237,0.04798336474966878,0.1857506221424985
21,10,Bindi Irwin,1175135.6723823936,24122.826821688464,1129473.7135400637,1223810.3165977588,94336.60305769509,0.020527695132242403,0.08027720141151293
21,10,Carlos PenaVega,1180322.0334725338,21739.65204878074,1140609.6433918534,1222909.0619520624,82299.41856020899,0.018418407377198742,0.06972624099719825
21,10,Nick Carter,1004894.676080517,23276.623274772533,961034.1757999733,1049802.6679448816,88768.49214490829,0.023163246685275002,0.08833611547345459
21,11,Alek Skarlatos,279714.66974550264,170702.88060627546,-101061.21361356346,556660.9877680731,657722.2013816366,0.6102750376359911,2.3514040288986724
21,11,Bindi Irwin,1419980.7707910542,100673.67951855599,1260260.9870703616,1644956.5234895512,384695.53641918954,0.07089791748551066,0.2709160182534586
21,11,Carlos PenaVega,1314338.2698558972,74748.72140072269,1186498.1522021056,1479008.1839283286,292510.03172622295,0.056871752968828994,0.2225530812233699
21,11,Nick Carter,1153613.3480575474,74296.89386096518,1022448.3526333164,1315910.2899463219,293461.93731300544,0.06440363574681776,0.25438500499941014
22,1,Antonio Brown,430039.37555622956,4199.73693100719,422137.90408461745,437994.9335401753,15857.029455557873,0.009765935795007348,0.03687343614767317
22,1,Doug Flutie,326042.342840073,6640.599906360734,312423.29799790506,338495.0465435315,26071.74854562647,0.020367292936604907,0.07996430254586571
22,1,Geraldo Rivera,318614.2538185549,7060.586785581538,305380.10596604884,331797.9370481106,26417.831082061748,0.02216029791812897,0.08291478101009953
22,1,Ginger Zee,450797.58771757066,5145.275278089444,441397.8033171353,460788.51158592344,19390.70826878812,0.011413715197857298,0.04301422367179258
22,1,Jodie Sweetin,395969.47692673764,4111.480212369899,388223.21312555205,403909.88278848625,15686.669662934204,0.010383326119681204,0.039615855708586736
22,1,Kim Fields,395969.47692673764,4111.480212369899,388223.21312555205,403909.88278848625,15686.669662934204,0.010383326119681204,0.039615855708586736
22,1,Marla Maples,414088.0460061336,4405.437166005117,405743.9823229615,422756.1506574321,17012.168334470596,0.010638889986067993,0.0410834567637304
22,1,Mischa Barton,346286.25493299216,4526.751164793647,337561.8369857719,354941.02209941694,17379.185113645042,0.013072280809036422,0.05018733740098343
22,1,Nyle DiMarco,450797.58771757066,5145.275278089444,441397.8033171353,460788.51158592344,19390.70826878812,0.011413715197857298,0.04301422367179258
22,1,Paige VanZant,414088.0460061336,4405.437166005117,405743.9823229615,422756.1506574321,17012.168334470596,0.010638889986067993,0.0410834567637304
22,1,Von Miller,430039.37555622956,4199.73693100719,422137.90408461745,437994.9335401753,15857.029455557873,0.009765935795007348,0.03687343614767317
22,1,Wanya Morris,450797.58771757066,5145.275278089444,441397.8033171353,460788.51158592344,19390.70826878812,0.011413715197857298,0.04301422367179258
22,2,Antonio Brown,408738.57401213195,8084.459038584043,393702.48583543394,423780.88436065457,30078.398525220633,0.019779045954062765,0.07358835313724968
22,2,Doug Flutie,405021.14798471,9152.694652619108,387963.64837595134,423139.8950523453,35176.24667639396,0.02259806604707128,0.08685039497671342
22,2,Geraldo Rivera,301791.32953602273,9266.170508500456,282904.72968638677,319526.59728837595,36621.86760198919,0.030703899024356888,0.121348309304618
22,2,Ginger Zee,423078.28784645535,5350.228502185253,413431.314178795,433615.7608628004,20184.446684005437,0.012645953847971918,0.047708538263090516
22,2,Jodie Sweetin,432921.82382578513,8759.102440173023,415322.9115689198,450031.04875993467,34708.13719101489,0.020232526886188647,0.08017183537733134
22,2,Kim Fields,390293.36162415403,6695.706308360362,376861.3264874544,402465.57515274704,25604.24866529263,0.017155573132212828,0.06560257278971886
22,2,Marla Maples,410739.25441966334,4090.1427017047918,403246.8877576236,419262.5353966418,16015.647639018192,0.009958002936641121,0.03899224986822072
22,2,Mischa Barton,307224.8262161947,7851.592212108201,291317.46770728275,322481.89258848206,31164.424881199317,0.025556503062623658,0.10143849787474157
22,2,Nyle DiMarco,434128.324520174,8734.587107183706,416850.0898466211,450633.3434067672,33783.253560146084,0.020119827741803584,0.0778185887720767
22,2,Paige VanZant,457202.9992590935,7347.138348685509,442674.6536465677,470985.2248437957,28310.571197227982,0.016069750987180078,0.06192122808272436
22,2,Von Miller,412640.08549937845,3301.5902532557743,406293.8854670932,419646.73136528616,13352.845898192958,0.008001137963269319,0.03235954616971664
22,2,Wanya Morris,439749.39697839756,6991.343825459435,427233.7320256608,454618.5274247571,27384.79539909627,0.015898472797230192,0.06227363945752388
22,3,Antonio Brown,421813.8811394584,6175.803053001479,410324.49439708906,433845.08377002075,23520.58937293169,0.014641061684168854,0.05576058642118372
22,3,Doug Flutie,404715.6845710331,8475.014206447462,389640.4650802008,421878.1644113235,32237.699331122683,0.020940661628743924,0.07965517660945638
22,3,Ginger Zee,434971.4489623754,6940.463537230103,421639.29911232623,448555.8291627978,26916.53005047154,0.015956135865438023,0.061881142117904374
22,3,Jodie Sweetin,471318.07272592344,7231.011014478318,457443.6247225073,486573.55181376776,29129.92709126044,0.015342104266566561,0.06180524103984404
22,3,Kim Fields,444944.18144388736,6813.29482048173,432069.05239362223,457544.7186955634,25475.66630194115,0.015312695624812809,0.057255870206618105
22,3,Marla Maples,419369.5324595166,5000.939194873172,410334.37616124615,429456.8399077789,19122.46374653274,0.011924898705787437,0.04559812353172964
22,3,Mischa Barton,308360.0392100669,11706.577115070793,285213.9616520373,331403.13164917036,46189.16999713308,0.03796398893014739,0.14978973966749048
22,3,Nyle DiMarco,488209.36075652204,7709.7435574907495,473397.58373109094,503103.8133287048,29706.229597613856,0.01579187983111148,0.060847316715889097
22,3,Paige VanZant,464636.9622845762,4376.912653966114,456273.3863027993,473641.8258833486,17368.43958054931,0.009420069880892055,0.03738066703765953
22,3,Von Miller,426039.81752511073,4860.300330786158,416174.83869371307,435361.660405131,19186.821711417928,0.011408089410562412,0.04503527821149501
22,3,Wanya Morris,458758.27377651725,6220.718374164909,447628.05448966287,471483.3690103177,23855.31452065485,0.013559904485113032,0.05199974776318889
22,4,Antonio Brown,496981.85631734325,9872.191736706123,478210.4885981956,515765.0943656258,37554.605767430214,0.019864290036379767,0.07556534567622135
22,4,Doug Flutie,368328.3803789839,11002.312543285176,347619.7809379077,389194.8213883099,41575.040450402186,0.029870933464221715,0.11287493080936202
22,4,Ginger Zee,508636.05329845,9534.45310881079,489941.32634260855,527675.1053497493,37733.77900714078,0.01874513819258562,0.07418620595697314
22,4,Jodie Sweetin,438267.81771104375,7626.2420752130265,422717.00277130783,452584.72865480656,29867.72588349873,0.017400871720499263,0.06814948457655394
22,4,Kim Fields,457793.68993204687,6783.467635596658,444338.4282728634,471444.25116372167,27105.822890858282,0.014817739485669995,0.05920969093060625
22,4,Marla Maples,414743.8665520001,7178.475766210342,399755.97475618066,428449.79856446385,28693.823808283196,0.017308214406855642,0.0691844439963179
22,4,Nyle DiMarco,504351.05099857313,9396.807190159463,486578.68338199257,521386.2512021652,34807.56782017264,0.01863148132943228,0.06901456386629225
22,4,Paige VanZant,510878.8478159666,7378.935993834325,496205.4592327398,524682.4878983713,28477.028665631486,0.014443612268113384,0.05574125604802832
22,4,Von Miller,456963.21691725036,5579.681194449911,446073.794017509,467030.94102548657,20957.14700797759,0.01221035082887276,0.04586178106272531
22,4,Wanya Morris,505800.3180650641,6259.234313402275,494076.0224477423,518530.44524542766,24454.422797685373,0.012374911778124095,0.04834797829158276
22,5,Antonio Brown,456861.90096399555,13483.043591901269,431554.5671956197,482579.1707734816,51024.60357786191,0.02951229586763866,0.11168496097003953
22,5,Doug Flutie,412724.7930319531,13850.188496389685,385591.9489131404,438271.7907121555,52679.84179901512,0.03355792705023516,0.12763915007872245
22,5,Ginger Zee,532314.3871676354,10663.960689161193,511519.548131183,552415.5810197336,40896.032888550544,0.020033200203177903,0.07682684119464095
22,5,Jodie Sweetin,551929.8023212319,10922.446340401524,531184.787405354,572777.8991410828,41593.1117357288,0.01978955710393853,0.07535942353683767
22,5,Kim Fields,477144.4792866127,12582.605523696317,452730.60031359404,501869.45291876385,49138.85260516981,0.02637064048715139,0.10298526911311684
22,5,Nyle DiMarco,588143.1672875299,10383.470069993322,568340.9199532572,609986.6654073364,41645.74545407924,0.017654664114999535,0.07080885704435902
22,5,Paige VanZant,537882.9448045121,6526.485844826459,526043.6559629934,550375.0787252502,24331.422762256814,0.012133654557867496,0.04523553497517906
22,5,Von Miller,497350.58951792313,7151.253114341321,482317.31153154315,511478.1780754809,29160.866543937766,0.014378696366426262,0.05863241576169256
22,5,Wanya Morris,528000.8767362952,7404.182559064544,514638.6476466736,541071.265390892,26432.61774421844,0.014023049743461866,0.0500616929040062
22,6,Antonio Brown,500348.7930708085,15801.78025163896,469124.07392348244,530043.7721371435,60919.69821366109,0.031581529665851954,0.12175446220181016
22,6,Doug Flutie,382012.78056919255,14642.831447069779,352772.12926609407,410513.573806062,57741.444539967924,0.03833073706395951,0.1511505569366924
22,6,Ginger Zee,515827.28569665266,9836.772077196147,497320.4918924416,535483.3616671168,38162.86977467517,0.01906989480773793,0.07398381363857895
22,6,Jodie Sweetin,526441.5053583808,8972.133241980619,508926.96367379907,543138.5102990528,34211.546625253744,0.0170429822699347,0.06498641592091767
22,6,Kim Fields,465809.48928194947,13546.838249970479,438591.4519367713,492907.48764847947,54316.03571170819,0.02908235783442944,0.11660568743551568
22,6,Nyle DiMarco,547019.6897909114,9144.085331830349,529311.398503719,564664.7614534779,35353.362949758884,0.016716190481782318,0.06462905012298932
22,6,Paige VanZant,569091.0238953511,8502.508186367866,553514.3681413498,585822.2541565964,32307.886015246622,0.014940506578665302,0.05677103426109854
22,6,Von Miller,494483.80988294183,9039.962444056884,476082.9649424845,511833.0222197655,35750.05727728101,0.018281614611804775,0.07229773060870093
22,6,Wanya Morris,581318.5635727458,9181.385080283697,564652.5584733526,600870.5028421973,36217.944368844735,0.01579406827102769,0.062303092724669974
22,7,Antonio Brown,521176.8297463144,17431.61254541726,486319.427430065,555530.7519360549,69211.3245059899,0.03344663759112659,0.13279816092299976
22,7,Ginger Zee,584496.7134109827,16355.0041130803,553318.2194834496,615671.5033031865,62353.28381973691,0.027981344869565505,0.10667858755930053
22,7,Jodie Sweetin,527229.1232151237,12470.683495694184,501261.5795106632,550138.7602152965,48877.1807046333,0.023653252346240005,0.09270576785776323
22,7,Kim Fields,519098.1740915689,13066.393931245351,492387.96497170656,545686.9526548856,53298.98768317903,0.025171334794447647,0.1026761224434149
22,7,Nyle DiMarco,607990.7240749184,8865.259269778117,590862.7892035722,625488.7094005625,34625.92019699025,0.014581240993876927,0.05695139551623084
22,7,Paige VanZant,599655.8505644226,9352.805961777432,582612.4832117192,617116.6209788518,34504.137767132604,0.01559695607567934,0.05753990015215525
22,7,Von Miller,548640.197291438,8966.210781227332,531061.4532584635,566582.0162759795,35520.56301751593,0.016342606366599264,0.0647429101857212
22,7,Wanya Morris,593673.1718528545,9680.804730077885,576067.5810533192,611276.117295752,35208.53624243289,0.01630662322143358,0.059306261275959324
22,8,Antonio Brown,637070.27999743,20079.51714472885,599344.7659181433,671673.6762826237,72328.91036448034,0.03151852750815789,0.11353364398786915
22,8,Ginger Zee,759749.7177534422,17987.784248527714,726779.34471632,794270.220084822,67490.87536850199,0.023675934098030423,0.08883303776416072
22,8,Jodie Sweetin,707177.2863734913,21200.44889248429,661843.5145728206,748842.2785997099,86998.76402688923,0.02997897316697387,0.12302256549136587
22,8,Nyle DiMarco,777621.8403523318,17651.265925515298,747041.0559620068,811278.7955907106,64237.7396287038,0.022699035713191526,0.0826079416694346
22,8,Paige VanZant,770909.5728295322,18175.50809214641,736232.7232047023,809936.9096907129,73704.18648601067,0.023576705663979968,0.09560678591068494
22,8,Wanya Morris,688647.773195498,19749.167056486123,653318.6515262373,725607.9697545102,72289.31822827295,0.028678183282064566,0.10497284830071028
22,9,Antonio Brown,728382.4309579153,25294.045703616637,676670.0648797398,775748.6552963309,99078.59041659115,0.03472632593615933,0.13602550831201438
22,9,Ginger Zee,836075.5722500177,20246.89453182473,798484.6201332364,876007.4479367125,77522.82780347613,0.02421658424648981,0.09272227341225792
22,9,Nyle DiMarco,893577.6822656548,21427.60930339891,850989.7839829398,936340.770109767,85350.98612682719,0.023979570806949294,0.095516022636578
22,9,Paige VanZant,932273.2056215148,22658.31570419958,888497.2268018302,976662.1147070811,88164.88790525089,0.02430437297518816,0.09456979710842849
22,9,Wanya Morris,870475.4225243126,8337.80646715315,855294.6967277465,887104.4713964333,31809.77466868679,0.009578451328326014,0.036542990009345536
22,10,Ginger Zee,1023063.5377495195,128762.11580771135,739963.8021586782,1251591.0572849296,511627.2551262514,0.1258593538490829,0.5000933336473917
